Row ID,Order ID,Order Date,Market,Product ID,Sales
26644,IN-2014-SV2081558-41713,15-03-2014,Asia Pacific,OFF-SU-6177,$96.18
26645,ID-2013-LD1685527-41381,17-04-2013,Asia Pacific,OFF-LA-6035,$33.9
26646,IN-2015-JW152207-42357,19-12-2015,Asia Pacific,OFF-LA-4665,$117.288
26647,IN-2015-LP1709559-42096,02-04-2015,Asia Pacific,FUR-BO-3891,$766.5246
26648,IN-2015-LP1709559-42096,02-04-2015,Asia Pacific,OFF-AR-3462,$110.4855
26649,IN-2015-LP1709559-42096,02-04-2015,Asia Pacific,OFF-FA-3072,$27.6024
26650,IN-2015-LP1709559-42096,02-04-2015,Asia Pacific,TEC-AC-3392,$86.3052
26651,ID-2015-NP187007-42167,12-06-2015,Asia Pacific,OFF-LA-4688,$11.988
26652,IN-2014-TS2165527-41933,21-10-2014,Asia Pacific,OFF-AR-3449,$164.88
26653,IN-2014-TS2165527-41933,21-10-2014,Asia Pacific,FUR-CH-5411,$333.9
26654,IN-2014-TS2165527-41933,21-10-2014,Asia Pacific,FUR-FU-3047,$264.9
26655,ID-2015-EB13930130-42073,10-03-2015,Asia Pacific,OFF-SU-2990,$46.9368
26656,IN-2014-VP2176059-41703,05-03-2014,Asia Pacific,TEC-PH-3130,$831.1122
26657,IN-2014-VP2176059-41703,05-03-2014,Asia Pacific,FUR-FU-5733,$23.1702
26658,IN-2014-VP2176059-41703,05-03-2014,Asia Pacific,OFF-LA-5401,$6.6462
26659,IN-2014-VP2176059-41703,05-03-2014,Asia Pacific,FUR-BO-5966,$719.9874
26660,ID-2012-PB1921059-41040,11-05-2012,Asia Pacific,FUR-BO-3636,$481.6098
26661,ID-2012-PB1921059-41040,11-05-2012,Asia Pacific,FUR-TA-3359,$273.9729
26662,ID-2012-PB1921059-41040,11-05-2012,Asia Pacific,OFF-EN-4446,$89.2308
26663,ID-2012-PB1921059-41040,11-05-2012,Asia Pacific,FUR-CH-5447,$101.0904
26664,ID-2012-PB1921059-41040,11-05-2012,Asia Pacific,OFF-EN-4451,$53.5035
26665,ID-2012-PB1921059-41040,11-05-2012,Asia Pacific,TEC-MA-5018,$609.4026
26666,ID-2015-PF192257-42242,26-08-2015,Asia Pacific,OFF-FA-6186,$51.921
26667,ID-2015-PF192257-42242,26-08-2015,Asia Pacific,OFF-AR-6120,$75.492
26668,IN-2014-JM1525027-41985,12-12-2014,Asia Pacific,OFF-LA-5377,$12.42
26669,IN-2014-JM1525027-41985,12-12-2014,Asia Pacific,TEC-CO-3678,$1581.48
26670,IN-2014-JM1525027-41985,12-12-2014,Asia Pacific,OFF-EN-3103,$157.56
26671,IN-2014-JM1525027-41985,12-12-2014,Asia Pacific,OFF-ST-4057,$385.11
26672,IN-2015-SJ2021558-42140,16-05-2015,Asia Pacific,OFF-PA-4482,$36.18
26673,IN-2015-SJ2021558-42140,16-05-2015,Asia Pacific,OFF-PA-3995,$45.45
26674,IN-2015-BE113357-42302,25-10-2015,Asia Pacific,OFF-AR-3525,$48.276
26675,IN-2015-BE113357-42302,25-10-2015,Asia Pacific,FUR-BO-5961,$1234.359
26676,IN-2013-DW1358558-41532,15-09-2013,Asia Pacific,OFF-PA-4480,$62.4
26677,IN-2013-DW1358558-41532,15-09-2013,Asia Pacific,TEC-AC-5875,$225.24
26678,IN-2013-DW1358558-41532,15-09-2013,Asia Pacific,FUR-BO-3618,$716.85
26679,IN-2014-PO1919527-41653,14-01-2014,Asia Pacific,FUR-CH-5395,$387
26680,IN-2014-PO1919527-41653,14-01-2014,Asia Pacific,OFF-SU-2985,$33.42
26681,IN-2013-DJ1363027-41325,20-02-2013,Asia Pacific,OFF-PA-3995,$75.75
26682,IN-2013-DJ1363027-41325,20-02-2013,Asia Pacific,FUR-CH-5759,$124.14
26683,ID-2015-NC1834097-42147,23-05-2015,Asia Pacific,OFF-SU-4327,$136.5
26684,ID-2015-NC1834097-42147,23-05-2015,Asia Pacific,FUR-TA-4647,$1286.67
26685,IN-2015-CC1222066-42224,08-08-2015,Asia Pacific,OFF-EN-4434,$62.64
26686,IN-2015-CC1222066-42224,08-08-2015,Asia Pacific,OFF-PA-4162,$46.71
26687,IN-2015-CC1222066-42224,08-08-2015,Asia Pacific,OFF-LA-4659,$33.84
26688,IN-2015-CC1222066-42224,08-08-2015,Asia Pacific,OFF-BI-2884,$152.4
26689,IN-2015-CC1222066-42224,08-08-2015,Asia Pacific,OFF-FA-5484,$40.5
26690,IN-2012-BS1175527-41268,25-12-2012,Asia Pacific,TEC-AC-5863,$159
26691,IN-2015-GT147557-42327,19-11-2015,Asia Pacific,OFF-FA-3074,$24.462
26692,ID-2015-JC15340102-42012,08-01-2015,Asia Pacific,FUR-FU-3932,$98.8875
26693,ID-2015-JC15340102-42012,08-01-2015,Asia Pacific,TEC-CO-4791,$698.8995
26694,ID-2015-JC15340102-42012,08-01-2015,Asia Pacific,FUR-BO-5941,$769.86
26695,ID-2013-CB1202559-41615,07-12-2013,Asia Pacific,OFF-ST-5700,$1053.8676
26696,ID-2014-KH1633059-41730,01-04-2014,Asia Pacific,TEC-AC-4152,$20.8449
26697,ID-2012-TZ214457-41150,29-08-2012,Asia Pacific,OFF-LA-5385,$44.55
26698,ID-2012-TZ214457-41150,29-08-2012,Asia Pacific,OFF-ST-4094,$130.734
26699,IN-2015-JB1592558-42272,25-09-2015,Asia Pacific,OFF-EN-4445,$77.1
26700,IN-2012-BF11170102-41089,29-06-2012,Asia Pacific,FUR-BO-5951,$566.787
26701,IN-2012-BF11170102-41089,29-06-2012,Asia Pacific,FUR-CH-5370,$176.49
26702,IN-2015-BT1153027-42312,04-11-2015,Asia Pacific,TEC-AC-5220,$317.94
26703,IN-2015-BT1153027-42312,04-11-2015,Asia Pacific,FUR-CH-4629,$94.8
26704,IN-2013-CM122357-41360,27-03-2013,Asia Pacific,TEC-AC-3396,$208.656
26705,IN-2013-CM122357-41360,27-03-2013,Asia Pacific,OFF-ST-5692,$127.44
26706,IN-2013-CM122357-41360,27-03-2013,Asia Pacific,OFF-AP-4968,$381.375
26707,IN-2014-AD1018027-41901,19-09-2014,Asia Pacific,FUR-CH-4654,$454.71
26708,IN-2014-AD1018027-41901,19-09-2014,Asia Pacific,OFF-FA-5464,$39.54
26709,IN-2014-AR1040558-41788,29-05-2014,Asia Pacific,OFF-ST-4057,$767.52
26710,ID-2014-TS215057-41990,17-12-2014,Asia Pacific,OFF-SU-2965,$47.304
26711,IN-2015-MP18175118-42236,20-08-2015,Asia Pacific,TEC-PH-3148,$1272.42
26712,IN-2015-MJ177407-42348,10-12-2015,Asia Pacific,OFF-ST-4285,$153.657
26713,IN-2015-MJ177407-42348,10-12-2015,Asia Pacific,OFF-PA-4482,$81.405
26714,IN-2014-GZ1454558-41733,04-04-2014,Asia Pacific,OFF-ST-6247,$670.65
26715,IN-2014-GZ1454558-41733,04-04-2014,Asia Pacific,TEC-CO-4767,$729.99
26716,IN-2013-CA1205558-41444,19-06-2013,Asia Pacific,FUR-BO-3617,$434.16
26717,IN-2013-CA1205558-41444,19-06-2013,Asia Pacific,FUR-CH-5794,$529.92
26718,IN-2014-JS158807-41942,30-10-2014,Asia Pacific,OFF-ST-4282,$104.112
26719,IN-2013-LW1699027-41565,18-10-2013,Asia Pacific,OFF-BI-3186,$109.32
26720,IN-2013-LW1699027-41565,18-10-2013,Asia Pacific,TEC-PH-3141,$130.74
26721,IN-2015-HG1484558-42264,17-09-2015,Asia Pacific,OFF-BI-3257,$244.2
26722,IN-2015-HG1484558-42264,17-09-2015,Asia Pacific,FUR-CH-5759,$310.35
26723,IN-2015-HG1484558-42264,17-09-2015,Asia Pacific,FUR-CH-5367,$87.06
26724,ID-2014-SC20695102-41667,28-01-2014,Asia Pacific,TEC-CO-6007,$460.98
26725,ID-2014-SC20695102-41667,28-01-2014,Asia Pacific,OFF-FA-6189,$22.275
26726,ID-2014-SC20695102-41667,28-01-2014,Asia Pacific,OFF-FA-6202,$21.615
26727,ID-2014-SC20695102-41667,28-01-2014,Asia Pacific,TEC-PH-5353,$204.75
26728,ID-2014-SC20695102-41667,28-01-2014,Asia Pacific,TEC-AC-5124,$113.949
26729,ID-2014-SC20695102-41667,28-01-2014,Asia Pacific,OFF-EN-3664,$84.1005
26730,ID-2014-SC20695102-41667,28-01-2014,Asia Pacific,TEC-CO-4778,$250.263
26731,ID-2014-SC20695102-41667,28-01-2014,Asia Pacific,FUR-CH-5443,$2465.82
26732,ID-2014-SC20695102-41667,28-01-2014,Asia Pacific,OFF-EN-5032,$55.506
26733,IN-2013-VW2177566-41569,22-10-2013,Asia Pacific,FUR-BO-3636,$690.48
26734,IN-2013-RB197957-41418,24-05-2013,Asia Pacific,OFF-SU-6165,$127.71
26735,IN-2014-SC2057527-41958,15-11-2014,Asia Pacific,OFF-ST-5711,$370.26
26736,IN-2014-SC2057527-41958,15-11-2014,Asia Pacific,FUR-BO-5943,$666.72
26737,ID-2014-SF2020027-41940,28-10-2014,Asia Pacific,OFF-LA-4541,$31.05
26738,ID-2014-SF2020027-41940,28-10-2014,Asia Pacific,OFF-LA-5393,$29.07
26739,IN-2013-CR125807-41607,29-11-2013,Asia Pacific,OFF-SU-4995,$343.17
26740,IN-2013-CR125807-41607,29-11-2013,Asia Pacific,OFF-AR-6119,$89.208
26741,IN-2013-CR125807-41607,29-11-2013,Asia Pacific,OFF-BI-4816,$95.256
26742,IN-2015-CJ118757-42172,17-06-2015,Asia Pacific,TEC-PH-5273,$350.406
26743,IN-2015-CJ118757-42172,17-06-2015,Asia Pacific,OFF-FA-3055,$53.46
26744,IN-2015-CJ118757-42172,17-06-2015,Asia Pacific,OFF-ST-4253,$50.625
26745,IN-2015-CJ118757-42172,17-06-2015,Asia Pacific,TEC-CO-4592,$2383.857
26746,IN-2015-CJ118757-42172,17-06-2015,Asia Pacific,FUR-CH-4522,$335.205
26747,IN-2012-DB1327027-41267,24-12-2012,Asia Pacific,TEC-AC-3393,$77.04
26748,IN-2012-DB1327027-41267,24-12-2012,Asia Pacific,OFF-SU-4996,$81.66
26749,IN-2014-JM1526527-41985,12-12-2014,Asia Pacific,FUR-FU-6238,$283.68
26750,IN-2014-JM1526527-41985,12-12-2014,Asia Pacific,OFF-AP-4512,$111.3
26751,ID-2015-HJ148757-42229,13-08-2015,Asia Pacific,FUR-TA-3772,$560.52
26752,IN-2014-LB1679511-41774,15-05-2014,Asia Pacific,OFF-AP-3857,$200.97
26753,IN-2012-MA1756059-41132,11-08-2012,Asia Pacific,TEC-MA-4201,$134.6094
26754,ID-2015-MV18190118-42270,23-09-2015,Asia Pacific,OFF-SU-4992,$46.17
26755,IN-2012-AC1066027-41187,05-10-2012,Asia Pacific,OFF-LA-5399,$8.34
26756,IN-2012-AC1066027-41187,05-10-2012,Asia Pacific,FUR-FU-4042,$424.71
26757,ID-2013-BT1148559-41585,07-11-2013,Asia Pacific,OFF-LA-3321,$10.335
26758,IN-2015-KD1649527-42175,20-06-2015,Asia Pacific,OFF-ST-4259,$412.02
26759,IN-2015-KD1649527-42175,20-06-2015,Asia Pacific,FUR-BO-3627,$2063.4
26760,ID-2012-TP21130118-41196,14-10-2012,Asia Pacific,TEC-PH-5355,$637.35
26761,IN-2015-EC1405027-42165,10-06-2015,Asia Pacific,TEC-AC-4171,$241.74
26762,ID-2015-JR157007-42171,16-06-2015,Asia Pacific,OFF-EN-5027,$24.3
26763,ID-2012-EH140057-40948,09-02-2012,Asia Pacific,FUR-FU-3956,$136.566
26764,IN-2014-LC1714066-41893,11-09-2014,Asia Pacific,OFF-BI-3723,$70.95
26765,IN-2014-LC1714066-41893,11-09-2014,Asia Pacific,OFF-BI-6384,$146.88
26766,ID-2012-JE1574559-41234,21-11-2012,Asia Pacific,OFF-AR-3462,$44.1942
26767,ID-2012-JE1574559-41234,21-11-2012,Asia Pacific,OFF-SU-2977,$33.7398
26768,IN-2013-BG1169527-41353,20-03-2013,Asia Pacific,TEC-PH-5249,$173.37
26769,ID-2015-LC16960102-42229,13-08-2015,Asia Pacific,OFF-EN-5031,$103.224
26770,ID-2015-LC16960102-42229,13-08-2015,Asia Pacific,TEC-MA-4212,$789.9525
26771,ID-2015-LC16960102-42229,13-08-2015,Asia Pacific,FUR-BO-3631,$725.3415
26772,ID-2015-LC16960102-42229,13-08-2015,Asia Pacific,FUR-CH-5396,$295.7175
26773,IN-2015-DB13405144-42341,03-12-2015,Asia Pacific,OFF-AR-3490,$63.1215
26774,IN-2014-JS160307-41907,25-09-2014,Asia Pacific,FUR-CH-5758,$161.514
26775,IN-2014-JS160307-41907,25-09-2014,Asia Pacific,OFF-ST-6066,$176.256
26776,IN-2014-JS160307-41907,25-09-2014,Asia Pacific,OFF-EN-4447,$47.142
26777,IN-2015-CM1183027-42334,26-11-2015,Asia Pacific,FUR-CH-4518,$64.11
26778,IN-2012-NF1838527-41265,22-12-2012,Asia Pacific,OFF-AP-4746,$166.14
26779,IN-2012-NF1838527-41265,22-12-2012,Asia Pacific,TEC-PH-5830,$199.53
26780,IN-2012-NF1838527-41265,22-12-2012,Asia Pacific,OFF-SU-4130,$131.58
26781,IN-2012-NF1838527-41265,22-12-2012,Asia Pacific,OFF-PA-4473,$33.72
26782,IN-2012-NF1838527-41265,22-12-2012,Asia Pacific,FUR-BO-3905,$243.18
26783,ID-2015-SV20935102-42118,24-04-2015,Asia Pacific,OFF-ST-6261,$224.565
26784,ID-2015-SV20935102-42118,24-04-2015,Asia Pacific,OFF-BI-6381,$45.492
26785,ID-2015-SV20935102-42118,24-04-2015,Asia Pacific,OFF-BI-3293,$10.761
26786,IN-2012-PB1915027-41168,16-09-2012,Asia Pacific,OFF-EN-3109,$126.54
26787,IN-2013-BD116357-41625,17-12-2013,Asia Pacific,OFF-LA-3316,$6.264
26788,ID-2015-JF1519059-42363,25-12-2015,Asia Pacific,OFF-SU-6172,$80.2314
26789,ID-2015-JF1519059-42363,25-12-2015,Asia Pacific,OFF-EN-3654,$92.2995
26790,IN-2014-DL133307-41705,07-03-2014,Asia Pacific,TEC-AC-3388,$206.658
26791,IN-2014-TG2131066-41803,13-06-2014,Asia Pacific,FUR-CH-4561,$365.22
26792,IN-2012-FW1439511-41023,24-04-2012,Asia Pacific,OFF-AR-5923,$52.2
26793,ID-2015-CS123557-42131,07-05-2015,Asia Pacific,OFF-BI-4803,$17.946
26794,ID-2015-CS123557-42131,07-05-2015,Asia Pacific,FUR-BO-3906,$73.764
26795,IN-2014-AB1006027-41892,10-09-2014,Asia Pacific,TEC-PH-5827,$146.4
26796,IN-2014-AB1006027-41892,10-09-2014,Asia Pacific,OFF-PA-4162,$46.71
26797,ID-2014-DJ1351059-41838,18-07-2014,Asia Pacific,OFF-LA-6036,$18.444
26798,IN-2015-AF1087027-42147,23-05-2015,Asia Pacific,OFF-ST-4078,$1781.19
26799,IN-2013-GD145907-41392,28-04-2013,Asia Pacific,TEC-PH-3796,$224.937
26800,IN-2013-GD145907-41392,28-04-2013,Asia Pacific,OFF-EN-3103,$283.608
26801,IN-2013-GD145907-41392,28-04-2013,Asia Pacific,OFF-PA-5868,$38.016
26802,IN-2012-MZ1733527-41116,26-07-2012,Asia Pacific,TEC-CO-4790,$359.85
26803,IN-2014-RC1982588-41701,03-03-2014,Asia Pacific,FUR-CH-5751,$205.9038
26804,IN-2014-RC1982588-41701,03-03-2014,Asia Pacific,OFF-LA-5392,$25.5474
26805,IN-2014-RC1982588-41701,03-03-2014,Asia Pacific,FUR-FU-6244,$62.0646
26806,ID-2013-CC12670102-41580,02-11-2013,Asia Pacific,OFF-ST-4266,$114.0315
26807,ID-2013-CC12670102-41580,02-11-2013,Asia Pacific,TEC-AC-5117,$162.69
26808,IN-2015-PK1891059-42160,05-06-2015,Asia Pacific,OFF-EN-4921,$109.6305
26809,IN-2015-PK1891059-42160,05-06-2015,Asia Pacific,OFF-PA-6613,$90.9321
26810,IN-2012-AA1064558-40934,26-01-2012,Asia Pacific,OFF-AR-3469,$342.51
26811,IN-2013-TZ2144527-41430,05-06-2013,Asia Pacific,TEC-AC-5135,$245.13
26812,ID-2012-TC2129527-41137,16-08-2012,Asia Pacific,OFF-BI-3254,$39.78
26813,ID-2012-TC2129527-41137,16-08-2012,Asia Pacific,OFF-EN-4916,$37.17
26814,IN-2014-JK1562527-41852,01-08-2014,Asia Pacific,OFF-ST-4057,$898.59
26815,IN-2014-JH1591059-41882,31-08-2014,Asia Pacific,OFF-BI-3727,$124.8237
26816,IN-2014-JH1591059-41882,31-08-2014,Asia Pacific,OFF-AP-4495,$72.0606
26817,IN-2014-JH1591059-41882,31-08-2014,Asia Pacific,OFF-PA-4176,$51.8976
26818,IN-2014-JH1591059-41882,31-08-2014,Asia Pacific,OFF-AR-3490,$37.011
26819,IN-2014-JH1591059-41882,31-08-2014,Asia Pacific,OFF-LA-5388,$35.4888
26820,ID-2013-VP2173059-41460,05-07-2013,Asia Pacific,FUR-CH-4627,$62.3712
26821,ID-2013-VP2173059-41460,05-07-2013,Asia Pacific,OFF-PA-6624,$20.9403
26822,ID-2013-VP2173059-41460,05-07-2013,Asia Pacific,OFF-PA-4184,$24.327
26823,ID-2013-VP2173059-41460,05-07-2013,Asia Pacific,FUR-CH-4519,$86.4174
26824,IN-2014-KN1639058-41978,05-12-2014,Asia Pacific,OFF-PA-4479,$33.93
26825,ID-2014-AF1088527-41980,07-12-2014,Asia Pacific,OFF-PA-5878,$119.1
26826,ID-2014-AF1088527-41980,07-12-2014,Asia Pacific,OFF-FA-3045,$42.21
26827,IN-2015-DR1288078-42102,08-04-2015,Asia Pacific,TEC-PH-5260,$365.25
26828,IN-2015-DR1288078-42102,08-04-2015,Asia Pacific,OFF-ST-6058,$148.23
26829,IN-2015-DR1288078-42102,08-04-2015,Asia Pacific,FUR-BO-5955,$736.5
26830,IN-2015-AJ109457-42263,16-09-2015,Asia Pacific,OFF-EN-3111,$80.028
26831,IN-2012-BM1157527-41001,02-04-2012,Asia Pacific,OFF-SU-4996,$163.32
26832,IN-2012-BM1157527-41001,02-04-2012,Asia Pacific,OFF-EN-4911,$390.72
26833,IN-2012-BM1157527-41001,02-04-2012,Asia Pacific,OFF-FA-2958,$33.21
26834,IN-2012-BM1157527-41001,02-04-2012,Asia Pacific,TEC-AC-5126,$58.56
26835,IN-2014-MC174257-41699,01-03-2014,Asia Pacific,OFF-PA-4182,$30.24
26836,IN-2012-VG217907-41186,04-10-2012,Asia Pacific,TEC-PH-5346,$244.728
26837,IN-2014-DW131957-41982,09-12-2014,Asia Pacific,FUR-TA-3336,$212.583
26838,IN-2015-GR1456088-42085,22-03-2015,Asia Pacific,FUR-FU-4102,$276.4656
26839,IN-2015-GR1456088-42085,22-03-2015,Asia Pacific,OFF-FA-3068,$25.6221
26840,IN-2015-GR1456088-42085,22-03-2015,Asia Pacific,OFF-EN-4449,$90.9348
26841,IN-2015-TC2153566-42321,13-11-2015,Asia Pacific,TEC-PH-5845,$369.99
26842,ID-2012-SA20830102-40982,14-03-2012,Asia Pacific,OFF-AR-5926,$47.586
26843,IN-2012-LR1703558-41195,13-10-2012,Asia Pacific,TEC-MA-5548,$2173.5
26844,IN-2012-LR1703558-41195,13-10-2012,Asia Pacific,OFF-LA-4695,$44.76
26845,IN-2014-RH1955558-41798,08-06-2014,Asia Pacific,OFF-BI-3737,$33.6
26846,ID-2015-PS190457-42280,03-10-2015,Asia Pacific,OFF-FA-6201,$17.712
26847,IN-2013-AO108107-41398,04-05-2013,Asia Pacific,OFF-SU-4120,$73.71
26848,ID-2012-FM1429059-41252,09-12-2012,Asia Pacific,FUR-CH-5380,$671.892
26849,ID-2012-FM1429059-41252,09-12-2012,Asia Pacific,OFF-LA-5405,$11.6388
26850,ID-2012-FM1429059-41252,09-12-2012,Asia Pacific,OFF-AR-3534,$112.6755
26851,IN-2013-AA1064559-41587,09-11-2013,Asia Pacific,TEC-MA-6146,$432.9612
26852,IN-2013-AA1064559-41587,09-11-2013,Asia Pacific,OFF-AP-4719,$237.3219
26853,IN-2013-AA1064559-41587,09-11-2013,Asia Pacific,OFF-AR-3456,$19.2939
26854,IN-2013-AA1064559-41587,09-11-2013,Asia Pacific,OFF-LA-6053,$11.5911
26855,IN-2015-CD1228027-42165,10-06-2015,Asia Pacific,OFF-EN-4451,$60.57
26856,IN-2015-CD1228027-42165,10-06-2015,Asia Pacific,OFF-PA-4473,$33.72
26857,IN-2015-CC1261058-42019,15-01-2015,Asia Pacific,OFF-LA-5385,$33
26858,IN-2015-AB102557-42179,24-06-2015,Asia Pacific,TEC-CO-3695,$528.444
26859,IN-2015-AB102557-42179,24-06-2015,Asia Pacific,OFF-LA-3297,$95.013
26860,IN-2015-AB102557-42179,24-06-2015,Asia Pacific,FUR-FU-3955,$91.26
26861,IN-2015-GK1462058-42307,30-10-2015,Asia Pacific,OFF-ST-4282,$115.68
26862,IN-2015-GK1462058-42307,30-10-2015,Asia Pacific,OFF-ST-4296,$225.84
26863,IN-2015-GK1462058-42307,30-10-2015,Asia Pacific,OFF-PA-3987,$93.18
26864,IN-2015-GK1462058-42307,30-10-2015,Asia Pacific,FUR-CH-5758,$179.46
26865,ID-2015-HA149207-42328,20-11-2015,Asia Pacific,OFF-LA-4685,$44.415
26866,ID-2012-RB193307-41261,18-12-2012,Asia Pacific,OFF-BI-2915,$18.954
26867,IN-2012-MW182357-41052,23-05-2012,Asia Pacific,TEC-AC-4180,$49.626
26868,IN-2012-MW182357-41052,23-05-2012,Asia Pacific,TEC-AC-5116,$252.936
26869,IN-2012-MW182357-41052,23-05-2012,Asia Pacific,OFF-AR-3498,$190.512
26870,IN-2014-CC125507-41963,20-11-2014,Asia Pacific,TEC-AC-3396,$363.825
26871,IN-2014-CC125507-41963,20-11-2014,Asia Pacific,FUR-FU-5728,$395.82
26872,ID-2015-EB1393059-42206,21-07-2015,Asia Pacific,OFF-FA-2947,$14.787
26873,ID-2015-EB1393059-42206,21-07-2015,Asia Pacific,FUR-CH-4530,$2063.7684
26874,ID-2015-EB1393059-42206,21-07-2015,Asia Pacific,OFF-ST-4029,$44.571
26875,ID-2015-EB1393059-42206,21-07-2015,Asia Pacific,OFF-BI-4806,$76.7169
26876,ID-2015-EB1393059-42206,21-07-2015,Asia Pacific,OFF-BI-4824,$14.0934
26877,ID-2015-VB2174559-42230,14-08-2015,Asia Pacific,FUR-CH-4627,$124.7424
26878,ID-2015-VB2174559-42230,14-08-2015,Asia Pacific,FUR-FU-6269,$189.435
26879,IN-2012-LP170807-41047,18-05-2012,Asia Pacific,FUR-BO-5799,$935.172
26880,IN-2012-LP170807-41047,18-05-2012,Asia Pacific,OFF-SU-4995,$68.634
26881,IN-2015-AR103457-42267,20-09-2015,Asia Pacific,OFF-ST-4251,$54.432
26882,IN-2015-AR103457-42267,20-09-2015,Asia Pacific,OFF-EN-3099,$43.794
26883,IN-2015-AR103457-42267,20-09-2015,Asia Pacific,OFF-EN-4906,$39.528
26884,IN-2015-AR103457-42267,20-09-2015,Asia Pacific,FUR-CH-5753,$93.042
26885,IN-2015-AR103457-42267,20-09-2015,Asia Pacific,OFF-FA-3045,$75.978
26886,IN-2013-Co126407-41620,12-12-2013,Asia Pacific,OFF-ST-6033,$346.761
26887,IN-2012-MG1820558-40962,23-02-2012,Asia Pacific,FUR-BO-4850,$2065.5
26888,IN-2012-MG1820558-40962,23-02-2012,Asia Pacific,OFF-EN-3657,$16.62
26889,IN-2012-MG1820558-40962,23-02-2012,Asia Pacific,TEC-CO-4590,$1526.52
26890,IN-2012-MG1820558-40962,23-02-2012,Asia Pacific,OFF-SU-6183,$168.6
26891,ID-2014-CV12805102-41804,14-06-2014,Asia Pacific,FUR-FU-6243,$30.69
26892,ID-2013-RS19765102-41283,09-01-2013,Asia Pacific,FUR-CH-5452,$206.3475
26893,ID-2013-RS19765102-41283,09-01-2013,Asia Pacific,OFF-AP-3864,$1181.0325
26894,ID-2012-SH199757-40967,28-02-2012,Asia Pacific,OFF-AR-3462,$18.162
26895,ID-2015-AB1006059-42155,31-05-2015,Asia Pacific,OFF-FA-6205,$27.4752
26896,ID-2012-FP143207-41215,02-11-2012,Asia Pacific,OFF-LA-3300,$51.03
26897,IN-2015-MG1814527-42204,19-07-2015,Asia Pacific,FUR-BO-5953,$74.91
26898,ID-2014-ML177557-41775,16-05-2014,Asia Pacific,TEC-CO-3696,$392.445
26899,ID-2014-ML177557-41775,16-05-2014,Asia Pacific,OFF-BI-3188,$50.166
26900,ID-2014-ML177557-41775,16-05-2014,Asia Pacific,TEC-AC-4152,$212.382
26901,ID-2014-ML177557-41775,16-05-2014,Asia Pacific,FUR-BO-3647,$224.748
26902,ID-2014-ML177557-41775,16-05-2014,Asia Pacific,FUR-BO-5763,$788.67
26903,ID-2012-RW195407-41055,26-05-2012,Asia Pacific,TEC-AC-5874,$205.038
26904,ID-2012-RW195407-41055,26-05-2012,Asia Pacific,TEC-PH-5829,$735.156
26905,ID-2014-DW13480130-41724,26-03-2014,Asia Pacific,OFF-PA-4182,$8.904
26906,IN-2012-EH140057-41181,29-09-2012,Asia Pacific,TEC-PH-3816,$251.586
26907,IN-2012-WB2185058-41178,26-09-2012,Asia Pacific,OFF-ST-6060,$240
26908,IN-2012-WB2185058-41178,26-09-2012,Asia Pacific,FUR-BO-4859,$1022.04
26909,IN-2012-WB2185058-41178,26-09-2012,Asia Pacific,FUR-BO-3640,$1100.52
26910,IN-2012-WB2185058-41178,26-09-2012,Asia Pacific,FUR-CH-4633,$173.34
26911,ID-2015-JL1517559-42200,15-07-2015,Asia Pacific,OFF-FA-6194,$6.2646
26912,IN-2014-RS198707-41753,24-04-2014,Asia Pacific,OFF-AP-3862,$70.848
26913,IN-2014-RS198707-41753,24-04-2014,Asia Pacific,FUR-FU-6258,$85.455
26914,IN-2014-RS198707-41753,24-04-2014,Asia Pacific,OFF-SU-4127,$86.94
26915,IN-2014-RS198707-41753,24-04-2014,Asia Pacific,TEC-AC-4154,$187.785
26916,IN-2014-RS198707-41753,24-04-2014,Asia Pacific,OFF-FA-2954,$120.96
26917,IN-2014-LH1690058-41881,30-08-2014,Asia Pacific,OFF-SU-2977,$286.47
26918,ID-2015-ML1826559-42178,23-06-2015,Asia Pacific,FUR-FU-4104,$87.9504
26919,ID-2014-DC1285027-41774,15-05-2014,Asia Pacific,TEC-MA-5544,$430.575
26920,ID-2014-DC1285027-41774,15-05-2014,Asia Pacific,FUR-CH-4629,$47.4
26921,ID-2014-DC1285027-41774,15-05-2014,Asia Pacific,OFF-LA-6042,$45.96
26922,ID-2014-DC1285027-41774,15-05-2014,Asia Pacific,TEC-MA-6143,$111.96
26923,IN-2012-BM1178558-41017,18-04-2012,Asia Pacific,FUR-FU-3933,$132.03
26924,IN-2012-BM1178558-41017,18-04-2012,Asia Pacific,OFF-BI-3737,$29.04
26925,IN-2012-LH1715559-40968,29-02-2012,Asia Pacific,FUR-CH-4703,$238.929
26926,IN-2012-LH1715559-40968,29-02-2012,Asia Pacific,OFF-EN-5042,$109.1853
26927,IN-2012-GG1465027-41123,02-08-2012,Asia Pacific,OFF-AR-6116,$70.38
26928,IN-2012-GG1465027-41123,02-08-2012,Asia Pacific,OFF-LA-5403,$79.92
26929,IN-2012-GG1465027-41123,02-08-2012,Asia Pacific,OFF-LA-4662,$22.5
26930,IN-2012-GG1465027-41123,02-08-2012,Asia Pacific,OFF-PA-4462,$298.8
26931,IN-2015-SC2002027-42243,27-08-2015,Asia Pacific,FUR-FU-3935,$255.42
26932,IN-2015-GB145307-42260,13-09-2015,Asia Pacific,TEC-CO-4593,$4448.223
26933,ID-2012-KC1625597-41241,28-11-2012,Asia Pacific,OFF-ST-4030,$10.29
